시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
남양주시,춘추농장,산란계,12077.0,,경기도 남양주시 별내면 청학리 85번지,127.130262,37.7112389,,2018-08-31,,,
남양주시,태양농원,산란계,12199.0,경기도 남양주시 화도읍 재재기로71번길 44,경기도 남양주시 화도읍 차산리 183번지 13호,127.3033508,37.6310634,,2018-10-31,,,
남양주시,태양농원,산란계,12199.0,경기도 남양주시 화도읍 재재기로71번길 44,경기도 남양주시 화도읍 차산리 183번지 13호,37.6312788455,127.3036915474,12000.0,2021-04-30,닭,20200123.0,
남양주시,평화농장,육계,12247.0,경기도 남양주시 진건읍 일패로 189,경기도 남양주시 진건읍 배양리 555번지,127.1700587,37.6311924,,2018-10-31,,,
남양주시,평화농장,육계,12247.0,경기도 남양주시 진건읍 일패로 189,경기도 남양주시 진건읍 배양리 555번지,37.6311924557,127.1700587482,,2021-04-30,닭,20200123.0,
남양주시,평화농장,육계,12247.0,경기도 남양주시 진건읍 일패로 189,경기도 남양주시 진건읍 배양리 555번지,37.6314135862,127.1701878293,,2021-11-30,닭,20210624.0,
남양주시,하나농장,육계,12204.0,경기도 남양주시 와부읍 수레로 127-167,경기도 남양주시 와부읍 덕소리 258번지,127.2198669,37.5948111,,2018-04-30,,,
남양주시,한솔농원,산란계,12034.0,,"경기도 남양주시 수동면 송천리 428번지 ,428-1",37.6909717858,127.3292949061,3000.0,2020-06-30,닭,20200123.0,
남양주시,한솔농원,산란계,12034.0,,"경기도 남양주시 수동면 송천리 428번지 ,428-1",127.3292949,37.6909717,,2018-10-31,,,
남양주시,한솔농장,산란계,12280.0,경기도 남양주시 조안면 북한강로 603,"경기도 남양주시 조안면 송촌리 954번지 ,산18",127.319877,37.577178,,2018-08-31,,,
남양주시,한솔농장,산란계,12280.0,경기도 남양주시 조안면 북한강로 603,"경기도 남양주시 조안면 송촌리 954번지 ,산18",37.5771780581,127.3198770819,6000.0,2020-01-31,닭,20200123.0,
남양주시,현대농장,산란계,12188.0,,경기도 남양주시 화도읍 답내리 475번지 5호,127.3407961,37.6595318,,2018-08-31,,,
남양주시,현대농장,산란계,12188.0,,경기도 남양주시 화도읍 답내리 475번지 5호,37.6596094058,127.3406265394,9162.0,2021-06-30,닭,20210624.0,
남양주시,현대농장,산란계,12188.0,,경기도 남양주시 화도읍 답내리 475번지 5호,37.6595318495,127.34079611,60000.0,2020-04-30,닭,20200123.0,
남양주시,현대농장,산란계,12188.0,경기도 남양주시 화도읍 경춘로답내2길 12-25,경기도 남양주시 화도읍 답내리 475-5번지,37.6595318,127.3407961,10000.0,2019-06-30,닭,20181207.0,
남양주시,화도농장,육계,12198.0,,경기도 남양주시 화도읍 차산리 730번지,37.6325864345,127.2924133108,45.0,2021-04-30,닭,20200123.0,
남양주시,화도농장,육계,12198.0,,경기도 남양주시 화도읍 차산리 730번지,37.632586379,127.2924359682,0.0,2025-04-30,닭,20240214.0,
